Subset 1	432	756.000	1.019
Subset 1	433	757.000	1.021
Subset 1	434	758.000	1.022
Subset 1	435	759.000	1.023
Subset 1	436	760.000	1.024
Subset 1	437	761.000	1.025
Subset 1	438	762.000	1.027
Subset 1	439	763.000	1.028
Subset 1	440	764.000	1.027
Subset 1	441	765.000	1.028
Subset 1	442	766.000	1.029
Subset 1	443	767.000	1.030
Subset 1	444	768.000	1.031
Subset 1	445	769.000	1.032
Subset 1	446	770.000	1.032
Subset 1	447	771.000	1.032
Subset 1	448	772.000	1.033
Subset 1	449	773.000	1.033
Subset 1	450	774.000	1.034
Subset 1	451	775.000	1.034
Subset 1	452	776.000	1.035
Subset 1	453	777.000	1.035
Subset 1	454	778.000	1.035
Subset 1	455	779.000	1.035
Subset 1	456	780.000	1.036
Subset 1	457	781.000	1.037
Subset 1	458	782.000	1.038
Subset 1	459	783.000	1.039
Subset 1	460	784.000	1.039
Subset 1	461	785.000	1.038
Subset 1	462	786.000	1.038
Subset 1	463	787.000	1.039
Subset 1	464	788.000	1.040
Subset 1	465	789.000	1.040
Subset 1	466	790.000	1.041
Subset 1	467	791.000	1.041
Subset 1	468	792.000	1.042
Subset 1	469	793.000	1.042
Subset 1	470	794.000	1.042
Subset 1	471	795.000	1.042
Subset 1	472	796.000	1.042
Subset 1	473	797.000	1.043
Subset 1	474	798.000	1.044
Subset 1	475	799.000	1.043
Subset 1	476	800.000	1.043
Subset 1	477	801.000	1.043
Subset 1	478	802.000	1.043
Subset 1	479	803.000	1.044
Subset 1	480	804.000	1.047
Subset 1	481	805.000	1.047
Subset 1	482	806.000	1.047
Subset 1	483	807.000	1.047
Subset 1	484	808.000	1.046
Subset 1	485	809.000	1.045
Subset 1	486	810.000	1.046
Subset 1	487	811.000	1.046
Subset 1	488	812.000	1.045
Subset 1	489	813.000	1.045
Subset 1	490	814.000	1.045
Subset 1	491	815.000	1.045
Subset 1	492	816.000	1.046
Subset 1	493	817.000	1.047
Subset 1	494	818.000	1.046
Subset 1	495	819.000	1.046
Subset 1	496	820.000	1.046
Subset 1	497	821.000	1.047
Subset 1	498	822.000	1.047
Subset 1	499	823.000	1.048
Subset 1	500	824.000	1.047
Subset 1	501	825.000	1.046
Subset 1	502	826.000	1.046
Subset 1	503	827.000	1.045
Subset 1	504	828.000	1.045
Subset 1	505	829.000	1.044
Subset 1	506	830.000	1.045
Subset 1	507	831.000	1.045
Subset 1	508	832.000	1.044
Subset 1	509	833.000	1.043
Subset 1	510	834.000	1.044
Subset 1	511	835.000	1.043
Subset 1	512	836.000	1.042
Subset 1	513	837.000	1.042
Subset 1	514	838.000	1.043
Subset 1	515	839.000	1.044
Subset 1	516	840.000	1.044
Subset 1	517	841.000	1.043
Subset 1	518	842.000	1.044
Subset 1	519	843.000	1.043
Subset 1	520	844.000	1.042
Subset 1	521	845.000	1.044
Subset 1	522	846.000	1.045
Subset 1	523	847.000	1.045
Subset 1	524	848.000	1.044
Subset 1	525	849.000	1.045
Subset 1	526	850.000	1.047
Subset 1	527	851.000	1.045
Subset 1	528	852.000	1.043
Subset 1	529	853.000	1.044
Subset 1	530	854.000	1.045
Subset 1	531	855.000	1.045
Subset 1	532	856.000	1.044
Subset 1	533	857.000	1.044
Subset 1	534	858.000	1.044
Subset 1	535	859.000	1.043
Subset 1	536	860.000	1.043
Subset 1	537	861.000	1.044
Subset 1	538	862.000	1.046
Subset 1	539	863.000	1.047
Subset 1	540	864.000	1.045
Subset 1	541	865.000	1.045
Subset 1	542	866.000	1.046
Subset 1	543	867.000	1.044
Subset 1	544	868.000	1.043
Subset 1	545	869.000	1.044
Subset 1	546	870.000	1.046
Subset 1	547	871.000	1.048
Subset 1	548	872.000	1.046
Subset 1	549	873.000	1.043
Subset 1	550	874.000	1.042
Subset 1	551	875.000	1.043
Subset 1	552	876.000	1.045
Subset 1	553	877.000	1.044
Subset 1	554	878.000	1.047
Subset 1	555	879.000	1.049
Subset 1	556	880.000	1.046
Subset 1	557	881.000	1.042
Subset 1	558	882.000	1.041
Subset 1	559	883.000	1.042
Subset 1	560	884.000	1.044
Subset 1	561	885.000	1.047
Subset 1	562	886.000	1.047
Subset 1	563	887.000	1.044
Subset 1	564	888.000	1.040
Subset 1	565	889.000	1.041
Subset 1	566	890.000	1.046
Subset 1	567	891.000	1.045
Subset 1	568	892.000	1.045
Subset 1	569	893.000	1.047
Subset 1	570	894.000	1.043
Subset 1	571	895.000	1.042
Subset 1	572	896.000	1.047
Subset 1	573	897.000	1.046
Subset 1	574	898.000	1.043
Subset 1	575	899.000	1.042
Subset 1	576	900.000	1.043
